Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/Vitamin_Dawn/status/1218038316546740224,,https://twitter.com/Vitamin_Dawn,1579237939000,2020-01-17 5:12:19,Diagram me now and for months to come,https://pbs.twimg.com/media/EOdXY2FUEAArqwe?format=jpg&name=small,5,1,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/LittIeMe/status/1218038534092787712,,https://twitter.com/LittIeMe,1579237991000,2020-01-17 5:13:11,"#manicthealbum omg I just finished listening ""forever.. (is a long time)"" IT IS SO MAGICAL, I LOVE PIANO. WHO PLAYED THE PIANO INTERLUDE?",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/lookherednw/status/1218038616879853569,,https://twitter.com/lookherednw,1579238010000,2020-01-17 5:13:30,I’ll be streaming for you,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/bIushedrose/status/1218038679312093184,,https://twitter.com/bIushedrose,1579238025000,2020-01-17 5:13:45,LISTENING NOW.....ASCENDING ,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/thebrandon907/status/1218038849965830144,,https://twitter.com/thebrandon907,1579238066000,2020-01-17 5:14:26,It’s a fucking iconic masterpiece. Thank you for this body of work ,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/melaniehdez/status/1218038112602845185,,https://twitter.com/melaniehdez,1579237890000,2020-01-17 5:11:30,"@dinaa7
 ya está!!",null,,,1,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/itsbrandoff/status/1218038140998340608,,https://twitter.com/itsbrandoff,1579237897000,2020-01-17 5:11:37,"i miss you so much, hoping to do this again somehow.
i love you, forever.
#manicthealbum",https://pbs.twimg.com/media/EOdXOtAW4AMO3ro?format=jpg&name=small,8,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/dishakk_/status/1218038163261808641,,https://twitter.com/dishakk_,1579237902000,2020-01-17 5:11:42,I’m starting it now on my big screen with tea and candles lit I’m excited for this experience,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/Vitamin_Dawn/status/1218038316546740224,,https://twitter.com/Vitamin_Dawn,1579237939000,2020-01-17 5:12:19,Diagram me now and for months to come,https://pbs.twimg.com/media/EOdXY2FUEAArqwe?format=jpg&name=small,5,1,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/LittIeMe/status/1218038534092787712,,https://twitter.com/LittIeMe,1579237991000,2020-01-17 5:13:11,"#manicthealbum omg I just finished listening ""forever.. (is a long time)"" IT IS SO MAGICAL, I LOVE PIANO. WHO PLAYED THE PIANO INTERLUDE?",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/lookherednw/status/1218038616879853569,,https://twitter.com/lookherednw,1579238010000,2020-01-17 5:13:30,I’ll be streaming for you,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/bIushedrose/status/1218038679312093184,,https://twitter.com/bIushedrose,1579238025000,2020-01-17 5:13:45,LISTENING NOW.....ASCENDING ,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/thebrandon907/status/1218038849965830144,,https://twitter.com/thebrandon907,1579238066000,2020-01-17 5:14:26,It’s a fucking iconic masterpiece. Thank you for this body of work ,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/scotterkinz/status/1218036002960355329,,https://twitter.com/scotterkinz,1579237387000,2020-01-17 5:3:7,ITS SO GOOD,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/notconorr/status/1218036006579994625,,https://twitter.com/notconorr,1579237388000,2020-01-17 5:3:8,YASSS,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/romanholidays/status/1218036010304536577,,https://twitter.com/romanholidays,1579237389000,2020-01-17 5:3:9,I LOVR YOU,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/tradorjoes/status/1218036011227402240,,https://twitter.com/tradorjoes,1579237389000,2020-01-17 5:3:9,,null,,,,Yes,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/austinlee666/status/1218036016751267840,,https://twitter.com/austinlee666,1579237391000,2020-01-17 5:3:11,Follow me Queen ily,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/hadleyhadden/status/1218036017292365824,,https://twitter.com/hadleyhadden,1579237391000,2020-01-17 5:3:11,perfect,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/ericabayoyoyo/status/1218036017413836800,,https://twitter.com/ericabayoyoyo,1579237391000,2020-01-17 5:3:11,ITS SO FUCKING BEAUTIFUL,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/777saturns/status/1218036018491858944,,https://twitter.com/777saturns,1579237391000,2020-01-17 5:3:11,YE SBABY,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/SlXSPEEDS/status/1218036019313958912,,https://twitter.com/SlXSPEEDS,1579237391000,2020-01-17 5:3:11,PERIOD,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/palendrome_x/status/1218041415877439488,,https://twitter.com/palendrome_x,1579238678000,2020-01-17 5:24:38,3am is a whole mood & jam. Love it.,null,2,1,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/buwygidan/status/1218041477378560000,,https://twitter.com/buwygidan,1579238692000,2020-01-17 5:24:52,"THE VOICEMAIL AT THE END OF 3AM !!! right before without me !! im fucking dead .. listen in order people !! #ManicTheAlbum 
@halsey
",null,7,2,1,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/halseyfanforeva/status/1218042888757501952,,https://twitter.com/halseyfanforeva,1579239029000,2020-01-17 5:30:29,I'm still crying that we got the perfect album it's much more than I expected thank you Halsey for introducing us to Ashley. We love both your versions,null,3,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/buwygidan/status/1218044785610698753,,https://twitter.com/buwygidan,1579239481000,2020-01-17 5:38:1,,https://pbs.twimg.com/profile_images/1589329884840710144/1Juysikg_mini.jpg,2,1,,Yes,"“Then stop, 'cause I don't wanna Uma Thurman your ass”

-halsey, killing boys #ManicTheAlbum @halsey",daniel,"Jan 17, 2020",@buwygidan
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/imantisocialtnx/status/1218044861175291904,,https://twitter.com/imantisocialtnx,1579239499000,2020-01-17 5:38:19,"You broke my heart with Forever... Is A Long Time and heal it with Still Learning. (Also my favourite is EVERYTHING!!!!) You are the best what happened in my life. Love you. Remember, you heal me.  I actually feel like this:",https://pbs.twimg.com/media/EOddWF4X0AEMb0x?format=jpg&name=small,3,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/ladyxlobo/status/1218045001206243328,,https://twitter.com/ladyxlobo,1579239533000,2020-01-17 5:38:53,so I bought the signed copy last month & I know it comes w/ the digital album and I’m supposed to get an email w/ that but I haven’t gotten yet? I’m v anxious,null,1,,3,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/hashlsey/status/1218045555580047360,,https://twitter.com/hashlsey,1579239665000,2020-01-17 5:41:5,thank you for everything,null,1,1,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/jenniteixeira_/status/1218062975623258114,,https://twitter.com/jenniteixeira_,1579243818000,2020-01-17 6:50:18,"@Luuizamachado
",null,1,,1,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/BrnaRiggins/status/1218068661577097216,,https://twitter.com/BrnaRiggins,1579245174000,2020-01-17 7:12:54,OKAY BUT I NEED TO KNOW THE STORY HERE WHO IS SHE #manicthealbum,https://pbs.twimg.com/media/EOdy_W0WAAE1D5I?format=jpg&name=small,12,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/mahynax/status/1218038966416551936,,https://twitter.com/mahynax,1579238094000,2020-01-17 5:14:54,i love you so much. thank you so much.,null,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/Laceyann4u/status/1218039604022063104,,https://twitter.com/Laceyann4u,1579238246000,2020-01-17 5:17:26,Halsey Halsey HALSEY!!!! Girl the album!!! Omg the album is amazing. Love it to pieces #manicthealbum,null,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/lesliexnopes/status/1218041153947348993,,https://twitter.com/lesliexnopes,1579238615000,2020-01-17 5:23:35,ASH IS SO GOOD,null,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/_aadyaa_/status/1218042850350227456,,https://twitter.com/_aadyaa_,1579239020000,2020-01-17 5:30:20,I love you I love you I love you I love this album so so so sooooooooooooooo much  #ManicOutNow #manicthealbum,null,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/MRHALLETT04/status/1218043123978424321,,https://twitter.com/MRHALLETT04,1579239085000,2020-01-17 5:31:25,"@halsey
 my wife never got her code for the digital album she has been waiting all night wut is up ",null,,,2,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/ntltcolton/status/1218051727766827008,,https://twitter.com/ntltcolton,1579241136000,2020-01-17 6:5:36,she’s gorgeous bb thank u,null,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/ColEs0le/status/1218072414837448704,,https://twitter.com/ColEs0le,1579246069000,2020-01-17 7:27:49,"@SpiderPigBoomin
",null,,,1,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/endIessgrande/status/1218072770854211585,,https://twitter.com/endIessgrande,1579246153000,2020-01-17 7:29:13,"I AM SO PROUD, I LOVE U",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/ntltcolton/status/1218051727766827008,,https://twitter.com/ntltcolton,1579241136000,2020-01-17 6:5:36,she’s gorgeous bb thank u,null,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/ColEs0le/status/1218072414837448704,,https://twitter.com/ColEs0le,1579246069000,2020-01-17 7:27:49,"@SpiderPigBoomin
",null,,,1,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/endIessgrande/status/1218072770854211585,,https://twitter.com/endIessgrande,1579246153000,2020-01-17 7:29:13,"I AM SO PROUD, I LOVE U",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/SiaXAsh_/status/1218089618924621824,,https://twitter.com/SiaXAsh_,1579250170000,2020-01-17 8:36:10,ITS SO GOOD  Stream Manic for clear skin  #manicthealbum,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/vibezirwin/status/1218097854956343296,,https://twitter.com/vibezirwin,1579252134000,2020-01-17 9:8:54,"The album is beautiful, thank you for it, thank you for being so real and pure with us",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/glttrpixie/status/1218039141981655040,,https://twitter.com/glttrpixie,1579238136000,2020-01-17 5:15:36,it’s fucking beautiful! i’m so proud of you. thank you  #manicthealbum,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/albaeceizaa/status/1218039285300908032,,https://twitter.com/albaeceizaa,1579238170000,2020-01-17 5:16:10,u literally did that.,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/aesthetic_jin_k/status/1218039605011697664,,https://twitter.com/aesthetic_jin_k,1579238246000,2020-01-17 5:17:26,"Halsey , I love this album so much it's Soo you !! I love the production, the lyrics, the vibes the beauty of manic it's mind-blowing the things u can do !! I am so proud of u let's go stream now !!!!!",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/julioolia/status/1218040217220845568,,https://twitter.com/julioolia,1579238392000,2020-01-17 5:19:52,Yesssssss bb,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/inordinarybloom/status/1218040691181473797,,https://twitter.com/inordinarybloom,1579238505000,2020-01-17 5:21:45,"Wow.. just wow.. I'm not even halfway through my first listen of Manic, but I am already crying and in awe. I can tell that you literally put your heart and soul into this album. So proud of you and Manic. It really is nice to meet you, again.
#manicthealbum",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/midnights929/status/1218041568160047107,,https://twitter.com/midnights929,1579238714000,2020-01-17 5:25:14,ITS AMAZING,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/whatevergorge/status/1218041586669346816,,https://twitter.com/whatevergorge,1579238719000,2020-01-17 5:25:19,,null,1,,,Yes,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/teteb0t/status/1218041838415892480,,https://twitter.com/teteb0t,1579238779000,2020-01-17 5:26:19,halsey. i’m listening right now. i rly rly love it. i love how ur words sound n i also love what they say. everything ab ur music sounds so REAL n yhe emotions are so REAL. its like i feel like i kno exactly what ur talking ab even tho i don’t rly. every song is good. thank you,null,,,1,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/freshavocadosz/status/1218042530316476416,,https://twitter.com/freshavocadosz,1579238944000,2020-01-17 5:29:4,"Damm a heart break, a heart beat, a heart stop. This album is a dream, it’s here finally here Halsey’s (manic), and it’s amazing.          Congratulations 
@iamhalsey
 you’ve created a masterpiece. I’m speechless...
#halseymanic #manic #1",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/madelizabethh/status/1218043419462905857,,https://twitter.com/madelizabethh,1579239156000,2020-01-17 5:32:36,I LOVE YOU,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/SwiftieBrenBren/status/1218049933326024704,,https://twitter.com/SwiftieBrenBren,1579240709000,2020-01-17 5:58:29,"Just finished #Manic and it was WONDERFUL!  Your best work of art yet.  And yes girl, I listened to it in order from start to finish, just like you asked!",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/k80hernandez/status/1218049981564641280,,https://twitter.com/k80hernandez,1579240720000,2020-01-17 5:58:40,"okay, but like, you did that.",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/Jameir_/status/1218053284864446464,,https://twitter.com/Jameir_,1579241508000,2020-01-17 6:11:48,thank u for being so vulnerable,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/getawaydar13/status/1218058530076278785,,https://twitter.com/getawaydar13,1579242758000,2020-01-17 6:32:38,SLAYYYYYYY,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/Mheilingzig/status/1218060333102686208,,https://twitter.com/Mheilingzig,1579243188000,2020-01-17 6:39:48,The album is great. I love all the songs in this album  thanks for always give us the amazing songs ,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/uknownsusudjjdj/status/1218134514318241792,,https://twitter.com/uknownsusudjjdj,1579260874000,2020-01-17 11:34:34,coming to end rare with ease,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/Gentil94519133/status/1218143506037903361,,https://twitter.com/Gentil94519133,1579263018000,2020-01-17 12:10:18,"@manic
 This Album Can Change Your Life.",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/nanbal_/status/1218147783015878656,,https://twitter.com/nanbal_,1579264038000,2020-01-17 12:27:18,"@SuperSlimEli
",null,1,,1,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/Zoeby_LifeWater/status/1218156043836018688,,https://twitter.com/Zoeby_LifeWater,1579266007000,2020-01-17 13:0:7,"@halsey
 has taken every emotion I’ve ever felt and put them into words I am SHOOK #manicthealbum",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/glttrpixie/status/1218039141981655040,,https://twitter.com/glttrpixie,1579238136000,2020-01-17 5:15:36,it’s fucking beautiful! i’m so proud of you. thank you  #manicthealbum,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/albaeceizaa/status/1218039285300908032,,https://twitter.com/albaeceizaa,1579238170000,2020-01-17 5:16:10,u literally did that.,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/aesthetic_jin_k/status/1218039605011697664,,https://twitter.com/aesthetic_jin_k,1579238246000,2020-01-17 5:17:26,"Halsey , I love this album so much it's Soo you !! I love the production, the lyrics, the vibes the beauty of manic it's mind-blowing the things u can do !! I am so proud of u let's go stream now !!!!!",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/julioolia/status/1218040217220845568,,https://twitter.com/julioolia,1579238392000,2020-01-17 5:19:52,Yesssssss bb,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/inordinarybloom/status/1218040691181473797,,https://twitter.com/inordinarybloom,1579238505000,2020-01-17 5:21:45,"Wow.. just wow.. I'm not even halfway through my first listen of Manic, but I am already crying and in awe. I can tell that you literally put your heart and soul into this album. So proud of you and Manic. It really is nice to meet you, again.
#manicthealbum",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/SwiftieBrenBren/status/1218049933326024704,,https://twitter.com/SwiftieBrenBren,1579240709000,2020-01-17 5:58:29,"Just finished #Manic and it was WONDERFUL!  Your best work of art yet.  And yes girl, I listened to it in order from start to finish, just like you asked!",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/k80hernandez/status/1218049981564641280,,https://twitter.com/k80hernandez,1579240720000,2020-01-17 5:58:40,"okay, but like, you did that.",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/aesthetic_jin_k/status/1218039605011697664,,https://twitter.com/aesthetic_jin_k,1579238246000,2020-01-17 5:17:26,"Halsey , I love this album so much it's Soo you !! I love the production, the lyrics, the vibes the beauty of manic it's mind-blowing the things u can do !! I am so proud of u let's go stream now !!!!!",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/Mheilingzig/status/1218060333102686208,,https://twitter.com/Mheilingzig,1579243188000,2020-01-17 6:39:48,The album is great. I love all the songs in this album  thanks for always give us the amazing songs ,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/inordinarybloom/status/1218040691181473797,,https://twitter.com/inordinarybloom,1579238505000,2020-01-17 5:21:45,"Wow.. just wow.. I'm not even halfway through my first listen of Manic, but I am already crying and in awe. I can tell that you literally put your heart and soul into this album. So proud of you and Manic. It really is nice to meet you, again.
#manicthealbum",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/midnights929/status/1218041568160047107,,https://twitter.com/midnights929,1579238714000,2020-01-17 5:25:14,ITS AMAZING,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1218035958588698624,https://twitter.com/whatevergorge/status/1218041586669346816,,https://twitter.com/whatevergorge,1579238719000,2020-01-17 5:25:19,,null,1,,,Yes,,,,
